,sample_names.1.,Phylum,Class,Order,Family,Genus,SUM
228,FS891_RNA,Epsilonbacteraeota,Campylobacteria,Campylobacterales,P6-b51,P6-b51_ge,18
229,FS891_RNA,Epsilonbacteraeota,Campylobacteria,Campylobacterales,Sulfurospirillaceae,Sulfurospirillum,136
230,FS891_RNA,Epsilonbacteraeota,Campylobacteria,Campylobacterales,Sulfurovaceae,Nitratifractor,2043
231,FS891_RNA,Epsilonbacteraeota,Campylobacteria,Campylobacterales,Sulfurovaceae,Sulfurovaceae_unclassified,633
232,FS891_RNA,Epsilonbacteraeota,Campylobacteria,Campylobacterales,Sulfurovaceae,Sulfurovum,13397
233,FS891_RNA,Epsilonbacteraeota,Campylobacteria,Campylobacterales,Thiovulaceae,Sulfuricurvum,1
234,FS891_RNA,Epsilonbacteraeota,Campylobacteria,Campylobacterales,Thiovulaceae,Sulfurimonas,113576
235,FS891_RNA,Epsilonbacteraeota,Campylobacteria,Campylobacterales,Thiovulaceae,Thiovulaceae_unclassified,441
236,FS891_RNA,Epsilonbacteraeota,Campylobacteria,Campylobacterales,Thiovulaceae,Thiovulum,47
237,FS891_RNA,Epsilonbacteraeota,Campylobacteria,Campylobacteria_unclassified,Campylobacteria_unclassified,Campylobacteria_unclassified,6401
238,FS891_RNA,Epsilonbacteraeota,Campylobacteria,Nautiliales,Nautiliaceae,Caminibacter,13200
239,FS891_RNA,Epsilonbacteraeota,Campylobacteria,Nautiliales,Nautiliaceae,Lebetimonas,62
240,FS891_RNA,Epsilonbacteraeota,Campylobacteria,Nautiliales,Nautiliaceae,Nautilia,182
241,FS891_RNA,Epsilonbacteraeota,Campylobacteria,Nautiliales,Nautiliaceae,Nautiliaceae_ge,6
242,FS891_RNA,Epsilonbacteraeota,Campylobacteria,Nautiliales,Nautiliaceae,Nautiliaceae_unclassified,9366
243,FS891_RNA,Epsilonbacteraeota,Campylobacteria,Nautiliales,Nautiliaceae,Thioreductor,41590
244,FS891_RNA,Epsilonbacteraeota,Campylobacteria,Nautiliales,Nautiliaceae,uncultured,1621
245,FS891_RNA,Epsilonbacteraeota,Desulfurellia,Desulfurellales,Desulfurellales_fa,Desulfurellales_ge,69
246,FS891_RNA,Epsilonbacteraeota,Desulfurellia,Desulfurellales,Desulfurellales_unclassified,Desulfurellales_unclassified,137
247,FS891_RNA,Epsilonbacteraeota,Desulfurellia,Desulfurellales,Hippeaceae,Hippea,203
248,FS891_RNA,Epsilonbacteraeota,Epsilonbacteraeota_unclassified,Epsilonbacteraeota_unclassified,Epsilonbacteraeota_unclassified,Epsilonbacteraeota_unclassified,65
249,FS891_RNA,Euglenozoa,Euglenida,Aphagea,Aphagea_fa,Distigma,2
250,FS891_RNA,Euglenozoa,Euglenozoa_unclassified,Euglenozoa_unclassified,Euglenozoa_unclassified,Euglenozoa_unclassified,32
251,FS891_RNA,Euglenozoa,Kinetoplastea,Metakinetoplastina,Metakinetoplastina_unclassified,Metakinetoplastina_unclassified,62
252,FS891_RNA,Euglenozoa,Kinetoplastea,Metakinetoplastina,Neobodonida,Neobodo,9
253,FS891_RNA,Euglenozoa,Kinetoplastea,Metakinetoplastina,Trypanosomatida,Trypanosomatida_unclassified,55
254,FS891_RNA,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified,737819
255,FS891_RNA,Euryarchaeota,Archaeoglobi,Archaeoglobales,Archaeoglobaceae,Archaeoglobaceae_unclassified,3
256,FS891_RNA,Euryarchaeota,Archaeoglobi,Archaeoglobales,Archaeoglobaceae,Archaeoglobus,94
257,FS891_RNA,Euryarchaeota,Euryarchaeota_unclassified,Euryarchaeota_unclassified,Euryarchaeota_unclassified,Euryarchaeota_unclassified,235
258,FS891_RNA,Euryarchaeota,Methanococci,Methanococcales,Methanocaldococcaceae,Methanocaldococcus,21
259,FS891_RNA,Euryarchaeota,Methanococci,Methanococcales,Methanococcaceae,Methanococcus,7
260,FS891_RNA,Euryarchaeota,Methanococci,Methanococcales,Methanococcaceae,Methanothermococcus,31
261,FS891_RNA,Euryarchaeota,Methanomicrobia,Methanomicrobiales,Methanocorpusculaceae,Methanocorpusculum,7
262,FS891_RNA,Euryarchaeota,Methanomicrobia,Methanosarcinales,Methanoperedenaceae,Methanoperedenaceae_ge,1
263,FS891_RNA,Euryarchaeota,Thermococci,Methanofastidiosales,uncultured,uncultured_ge,1
264,FS891_RNA,Euryarchaeota,Thermococci,Thermococcales,Thermococcaceae,Pyrococcus,19
265,FS891_RNA,Euryarchaeota,Thermococci,Thermococcales,Thermococcaceae,Thermococcaceae_unclassified,44
266,FS891_RNA,Euryarchaeota,Thermococci,Thermococcales,Thermococcaceae,Thermococcus,1301
267,FS891_RNA,Euryarchaeota,Thermoplasmata,Marine_Benthic_Group_D_and_DHVEG-1,Marine_Benthic_Group_D_and_DHVEG-1_fa,Marine_Benthic_Group_D_and_DHVEG-1_ge,1
268,FS891_RNA,Euryarchaeota,Thermoplasmata,Marine_Group_II,Marine_Group_II_fa,Marine_Group_II_ge,1750
269,FS891_RNA,Euryarchaeota,Thermoplasmata,Marine_Group_III,Marine_Group_III_fa,Marine_Group_III_ge,944
270,FS891_RNA,Euryarchaeota,Thermoplasmata,Methanomassiliicoccales,Methanomassiliicoccales_unclassified,Methanomassiliicoccales_unclassified,5
271,FS891_RNA,Euryarchaeota,Thermoplasmata,SG8-5,SG8-5_fa,SG8-5_ge,48
272,FS891_RNA,Euryarchaeota,Thermoplasmata,Thermoplasmata_unclassified,Thermoplasmata_unclassified,Thermoplasmata_unclassified,1378
273,FS891_RNA,Euryarchaeota,Thermoplasmata,Thermoplasmatales,Aciduliprofundaceae,Aciduliprofundaceae_unclassified,50
274,FS891_RNA,Euryarchaeota,Thermoplasmata,Thermoplasmatales,Aciduliprofundaceae,Aciduliprofundum,330
275,FS891_RNA,Euryarchaeota,Thermoplasmata,Thermoplasmatales,Thermoplasmatales_unclassified,Thermoplasmatales_unclassified,24
276,FS891_RNA,Euryarchaeota,Thermoplasmata,uncultured,uncultured_fa,uncultured_ge,86
277,FS891_RNA,Fibrobacteres,Chitinivibrionia,Chitinivibrionales,Chitinivibrionaceae,Chitinivibrionaceae_unclassified,341
278,FS891_RNA,Fibrobacteres,Chitinivibrionia,Chitinivibrionales,Chitinivibrionaceae,possible_genus_03,291
279,FS891_RNA,Fibrobacteres,Fibrobacteres_unclassified,Fibrobacteres_unclassified,Fibrobacteres_unclassified,Fibrobacteres_unclassified,75
280,FS891_RNA,Fibrobacteres,Fibrobacteria,Fibrobacterales,Fibrobacterales_unclassified,Fibrobacterales_unclassified,18
281,FS891_RNA,Firmicutes,Bacilli,Bacillales,Bacillales_unclassified,Bacillales_unclassified,8
282,FS891_RNA,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,42
283,FS891_RNA,Firmicutes,Clostridia,Clostridia_unclassified,Clostridia_unclassified,Clostridia_unclassified,23
284,FS891_RNA,Firmicutes,Clostridia,Clostridiales,Clostridiaceae_1,Clostridium_sensu_stricto_17,40
285,FS891_RNA,Firmicutes,Clostridia,Clostridiales,Clostridiales_unclassified,Clostridiales_unclassified,73
286,FS891_RNA,Firmicutes,Clostridia,Clostridiales,Clostridiales_vadinBB60_group,Clostridiales_vadinBB60_group_ge,1
287,FS891_RNA,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Erysipelotrichaceae_unclassified,2
288,FS891_RNA,Firmicutes,Firmicutes_unclassified,Firmicutes_unclassified,Firmicutes_unclassified,Firmicutes_unclassified,5
289,FS891_RNA,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacteriaceae_unclassified,97
290,FS891_RNA,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Psychrilyobacter,2671
291,FS891_RNA,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriales_unclassified,Fusobacteriales_unclassified,21
292,FS891_RNA,Fusobacteria,Fusobacteriia,Fusobacteriales,Leptotrichiaceae,Leptotrichiaceae_unclassified,70
293,FS891_RNA,Fusobacteria,Fusobacteriia,Fusobacteriales,Leptotrichiaceae,uncultured,62
294,FS891_RNA,Gemmatimonadetes,BD2-11_terrestrial_group,BD2-11_terrestrial_group_or,BD2-11_terrestrial_group_fa,BD2-11_terrestrial_group_ge,201
295,FS891_RNA,Gemmatimonadetes,Gemmatimonadetes_unclassified,Gemmatimonadetes_unclassified,Gemmatimonadetes_unclassified,Gemmatimonadetes_unclassified,1
296,FS891_RNA,Gemmatimonadetes,MD2902-B12,MD2902-B12_or,MD2902-B12_fa,MD2902-B12_ge,26
297,FS891_RNA,Hemichordata,Enteropneusta,Enteropneusta_or,Harrimaniidae,Harrimaniidae_ge,27
298,FS891_RNA,Hydrogenedentes,Hydrogenedentia,Hydrogenedentiales,Hydrogenedensaceae,Hydrogenedensaceae_ge,2
299,FS891_RNA,Hydrothermae,Hydrothermae_cl,Hydrothermae_or,Hydrothermae_fa,Hydrothermae_ge,119
300,FS891_RNA,Ichthyosporea,Ichthyophonae,Ichthyophonidae,Ichthyophonidae_fa,Ichthyophonus,3
301,FS891_RNA,Incertae_Sedis,Incertae_Sedis_cl,Incertae_Sedis_or,Incertae_Sedis_fa,Pirsonia,307
302,FS891_RNA,Incertae_Sedis_ph,Incertae_Sedis_cl,Incertae_Sedis_or,Incertae_Sedis_fa,Telonema,57
303,FS891_RNA,Jakobida,Jakobida_cl,Jakobida_or,Jakobida_fa,Jakobida_ge,5
304,FS891_RNA,Kiritimatiellaeota,Kiritimatiellae,Kiritimatiellae_unclassified,Kiritimatiellae_unclassified,Kiritimatiellae_unclassified,8
305,FS891_RNA,Kiritimatiellaeota,Kiritimatiellae,Kiritimatiellales,Kiritimatiellaceae,Kiritimatiellaceae_unclassified,38
306,FS891_RNA,Kiritimatiellaeota,Kiritimatiellae,Kiritimatiellales,Kiritimatiellaceae,MSBL3,30
307,FS891_RNA,Kiritimatiellaeota,Kiritimatiellae,Kiritimatiellales,Kiritimatiellaceae,R76-B128,323
308,FS891_RNA,Kiritimatiellaeota,Kiritimatiellae,WCHB1-41,WCHB1-41_fa,WCHB1-41_ge,81
309,FS891_RNA,Korarchaeota,Korarchaeia,Korarchaeales,Korarchaeaceae,Candidatus_Korarchaeum,99
310,FS891_RNA,Labyrinthulomycetes,Labyrinthulomycetes_unclassified,Labyrinthulomycetes_unclassified,Labyrinthulomycetes_unclassified,Labyrinthulomycetes_unclassified,1
311,FS891_RNA,Labyrinthulomycetes,uncultured,uncultured_or,uncultured_fa,uncultured_ge,180
312,FS891_RNA,Latescibacteria,Latescibacteria,Latescibacterales,Latescibacteraceae,Candidatus_Latescibacter,1
313,FS891_RNA,Latescibacteria,Latescibacteria,Latescibacterales,Latescibacteraceae,Latescibacteraceae_unclassified,1
314,FS891_RNA,Latescibacteria,Latescibacteria_unclassified,Latescibacteria_unclassified,Latescibacteria_unclassified,Latescibacteria_unclassified,1
315,FS891_RNA,Lentisphaerae,Lentisphaerae_unclassified,Lentisphaerae_unclassified,Lentisphaerae_unclassified,Lentisphaerae_unclassified,655
316,FS891_RNA,Lentisphaerae,Lentisphaeria,Lentisphaerales,Lentisphaeraceae,Lentisphaera,90
317,FS891_RNA,Lentisphaerae,Lentisphaeria,Lentisphaeria_unclassified,Lentisphaeria_unclassified,Lentisphaeria_unclassified,5
318,FS891_RNA,Lentisphaerae,Lentisphaeria,Victivallales,BD2-3,BD2-3_ge,800
319,FS891_RNA,Lentisphaerae,Lentisphaeria,Victivallales,PRD18C08,PRD18C08_ge,35
320,FS891_RNA,Lentisphaerae,Lentisphaeria,Victivallales,Victivallales_unclassified,Victivallales_unclassified,167
321,FS891_RNA,Lentisphaerae,Oligosphaeria,Oligosphaerales,Lenti-02,Lenti-02_ge,27
322,FS891_RNA,Lentisphaerae,Oligosphaeria,Oligosphaerales,Oligosphaerales_unclassified,Oligosphaerales_unclassified,2
323,FS891_RNA,Lentisphaerae,Oligosphaeria,Oligosphaeria_unclassified,Oligosphaeria_unclassified,Oligosphaeria_unclassified,5
324,FS891_RNA,Lentisphaerae,Oligosphaeria,P.palmC41,P.palmC41_fa,P.palmC41_ge,209
325,FS891_RNA,Lentisphaerae,Oligosphaeria,SS1-B-02-17,SS1-B-02-17_fa,SS1-B-02-17_ge,10
326,FS891_RNA,Margulisbacteria,Margulisbacteria_cl,Margulisbacteria_or,Margulisbacteria_fa,Margulisbacteria_ge,12
327,FS891_RNA,Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade)_cl,Marinimicrobia_(SAR406_clade)_or,Marinimicrobia_(SAR406_clade)_fa,Marinimicrobia_(SAR406_clade)_ge,2054
328,FS891_RNA,MAST-1,MAST-1_cl,MAST-1_or,MAST-1_fa,MAST-1_ge,48
329,FS891_RNA,MAST-2,MAST-2_cl,MAST-2_or,MAST-2_fa,MAST-2_ge,3
330,FS891_RNA,MAST-3,MAST-3_unclassified,MAST-3_unclassified,MAST-3_unclassified,MAST-3_unclassified,444
331,FS891_RNA,MAST-3,MAST-3D,MAST-3D_or,MAST-3D_fa,MAST-3D_ge,94
332,FS891_RNA,MAST-3,MAST-3F,MAST-3F_or,MAST-3F_fa,MAST-3F_ge,3
333,FS891_RNA,MAST-3,MAST-3I,MAST-3I_or,MAST-3I_fa,MAST-3I_ge,271
334,FS891_RNA,MAST-3,MAST-3K,MAST-3K_or,MAST-3K_fa,MAST-3K_ge,59
335,FS891_RNA,MAST-3,MAST-3L,MAST-3L_or,MAST-3L_fa,MAST-3L_ge,36
336,FS891_RNA,MAST-4,MAST-4D,MAST-4D_or,MAST-4D_fa,MAST-4D_ge,80
337,FS891_RNA,Mollusca,Bivalvia,Veneroida,Veneroida_fa,Veneroida_ge,2
338,FS891_RNA,Mollusca,Gastropoda,Caenogastropoda,Caenogastropoda_fa,Caenogastropoda_ge,924
339,FS891_RNA,Mollusca,Gastropoda,Gastropoda_unclassified,Gastropoda_unclassified,Gastropoda_unclassified,73
340,FS891_RNA,Mollusca,Gastropoda,Heterobranchia,Heterobranchia_fa,Heterobranchia_ge,8
341,FS891_RNA,Mollusca,Gastropoda,Vetigastropoda,Vetigastropoda_fa,Vetigastropoda_ge,60453
342,FS891_RNA,Mollusca,Mollusca_unclassified,Mollusca_unclassified,Mollusca_unclassified,Mollusca_unclassified,6
343,FS891_RNA,Nanoarchaeaeota,Nanoarchaeaeota_unclassified,Nanoarchaeaeota_unclassified,Nanoarchaeaeota_unclassified,Nanoarchaeaeota_unclassified,897
344,FS891_RNA,Nanoarchaeaeota,Nanoarchaeia,Nanoarchaeales,Nanoarchaeaceae,Nanoarchaeum,8
345,FS891_RNA,Nanoarchaeaeota,Nanoarchaeia,Nanoarchaeales,Nanoarchaeales_unclassified,Nanoarchaeales_unclassified,13
346,FS891_RNA,Nanoarchaeaeota,Nanohaloarchaeia,Nanohaloarchaeia_unclassified,Nanohaloarchaeia_unclassified,Nanohaloarchaeia_unclassified,33
347,FS891_RNA,Nanoarchaeaeota,Woesearchaeia,Woesearchaeia_or,Woesearchaeia_fa,Woesearchaeia_ge,8690
348,FS891_RNA,Nemertea,Enopla,Monostilifera,Monostilifera_fa,Monostilifera_ge,2
349,FS891_RNA,Nitrospinae,Nitrospinia,Nitrospinales,Nitrospinaceae,LS-NOB,152
350,FS891_RNA,Nitrospinae,Nitrospinia,Nitrospinales,Nitrospinaceae,Nitrospina,575
351,FS891_RNA,Nitrospinae,Nitrospinia,Nitrospinales,Nitrospinaceae,Nitrospinaceae_unclassified,61
352,FS891_RNA,Nitrospinae,P9X2b3D02,P9X2b3D02_or,P9X2b3D02_fa,P9X2b3D02_ge,19
353,FS891_RNA,Nitrospirae,Nitrospira,Nitrospirales,Nitrospiraceae,Nitrospira,5
354,FS891_RNA,Nitrospirae,Thermodesulfovibrionia,uncultured,uncultured_fa,uncultured_ge,10
355,FS891_RNA,Ochrophyta,Chrysophyceae,Chrysophyceae_unclassified,Chrysophyceae_unclassified,Chrysophyceae_unclassified,891
356,FS891_RNA,Ochrophyta,Chrysophyceae,Ochromonadales,Ochromonadales_fa,Paraphysomonas,56
357,FS891_RNA,Ochrophyta,Chrysophyceae,uncultured,uncultured_fa,uncultured_ge,684
358,FS891_RNA,Ochrophyta,Diatomea,Bacillariophytina,Bacillariophyceae,Bacillariophyceae_unclassified,47
359,FS891_RNA,Ochrophyta,Diatomea,Bacillariophytina,Bacillariophyceae,Fragilariopsis,1
360,FS891_RNA,Ochrophyta,Diatomea,Bacillariophytina,Bacillariophyceae,Pseudo-nitzschia,30
361,FS891_RNA,Ochrophyta,Diatomea,Bacillariophytina,Bacillariophytina_unclassified,Bacillariophytina_unclassified,1
362,FS891_RNA,Ochrophyta,Diatomea,Diatomea_unclassified,Diatomea_unclassified,Diatomea_unclassified,2
363,FS891_RNA,Ochrophyta,Dictyochophyceae,Dictyochales,Dictyochales_fa,Dictyocha,31
364,FS891_RNA,Ochrophyta,Ochrophyta_cl,Ochrophyta_or,Ochrophyta_fa,Bolidomonas,695
365,FS891_RNA,Ochrophyta,Ochrophyta_unclassified,Ochrophyta_unclassified,Ochrophyta_unclassified,Ochrophyta_unclassified,748
366,FS891_RNA,Ochrophyta,Pelagophyceae,Sarcinochrysidales,Sarcinochrysidales_fa,Sarcinochrysidales_fa_unclassified,5
367,FS891_RNA,Omnitrophicaeota,Omnitrophicaeota_cl,Omnitrophicaeota_or,Omnitrophicaeota_fa,Omnitrophicaeota_ge,94
368,FS891_RNA,Opisthokonta_ph,Aphelidea,Aphelidea_or,Aphelidea_fa,Aphelidium,35
369,FS891_RNA,Patescibacteria,ABY1,ABY1_unclassified,ABY1_unclassified,ABY1_unclassified,14
370,FS891_RNA,Patescibacteria,ABY1,Candidatus_Falkowbacteria,Candidatus_Falkowbacteria_fa,Candidatus_Falkowbacteria_ge,62
371,FS891_RNA,Patescibacteria,ABY1,Candidatus_Kerfeldbacteria,Candidatus_Kerfeldbacteria_fa,Candidatus_Kerfeldbacteria_ge,24
372,FS891_RNA,Patescibacteria,ABY1,Candidatus_Magasanikbacteria,Candidatus_Magasanikbacteria_fa,Candidatus_Magasanikbacteria_ge,47
373,FS891_RNA,Patescibacteria,Gracilibacteria,Absconditabacteriales_(SR1),Absconditabacteriales_(SR1)_fa,Absconditabacteriales_(SR1)_ge,327
374,FS891_RNA,Patescibacteria,Gracilibacteria,Gracilibacteria_or,Gracilibacteria_fa,Gracilibacteria_ge,409
375,FS891_RNA,Patescibacteria,Gracilibacteria,Gracilibacteria_unclassified,Gracilibacteria_unclassified,Gracilibacteria_unclassified,203
376,FS891_RNA,Patescibacteria,Gracilibacteria,JGI_0000069-P22,JGI_0000069-P22_fa,JGI_0000069-P22_ge,1275
377,FS891_RNA,Patescibacteria,Microgenomatia,Candidatus_Pacebacteria,Candidatus_Pacebacteria_fa,Candidatus_Pacebacteria_ge,274
378,FS891_RNA,Patescibacteria,Microgenomatia,Microgenomatia_unclassified,Microgenomatia_unclassified,Microgenomatia_unclassified,2
379,FS891_RNA,Patescibacteria,Parcubacteria,Candidatus_Azambacteria,Candidatus_Azambacteria_fa,Candidatus_Azambacteria_ge,27
380,FS891_RNA,Patescibacteria,Parcubacteria,Candidatus_Campbellbacteria,Candidatus_Campbellbacteria_fa,Candidatus_Campbellbacteria_ge,2
381,FS891_RNA,Patescibacteria,Parcubacteria,Candidatus_Kaiserbacteria,Candidatus_Kaiserbacteria_fa,Candidatus_Kaiserbacteria_ge,36
382,FS891_RNA,Patescibacteria,Parcubacteria,Candidatus_Moranbacteria,Candidatus_Moranbacteria_fa,Candidatus_Moranbacteria_ge,38
383,FS891_RNA,Patescibacteria,Parcubacteria,Candidatus_Nomurabacteria,Candidatus_Nomurabacteria_fa,Candidatus_Nomurabacteria_ge,2
384,FS891_RNA,Patescibacteria,Parcubacteria,CG1-02-40-25,CG1-02-40-25_fa,CG1-02-40-25_ge,20
385,FS891_RNA,Patescibacteria,Parcubacteria,CG1-02-42-13,CG1-02-42-13_fa,CG1-02-42-13_ge,36
386,FS891_RNA,Patescibacteria,Parcubacteria,Parcubacteria_unclassified,Parcubacteria_unclassified,Parcubacteria_unclassified,743
387,FS891_RNA,Patescibacteria,Patescibacteria_unclassified,Patescibacteria_unclassified,Patescibacteria_unclassified,Patescibacteria_unclassified,243
388,FS891_RNA,Patescibacteria,Saccharimonadia,Saccharimonadales,Saccharimonadales_fa,Saccharimonadales_ge,2
389,FS891_RNA,PAUC34f,PAUC34f_cl,PAUC34f_or,PAUC34f_fa,PAUC34f_ge,668
390,FS891_RNA,Pavlovophyceae,Pavlovophyceae_cl,Pavlovophyceae_or,Pavlovophyceae_fa,AA5F1,3
391,FS891_RNA,Peronosporomycetes,Peronosporomycetes_cl,Peronosporomycetes_or,Peronosporomycetes_fa,Peronosporomycetes_fa_unclassified,21
392,FS891_RNA,Phragmoplastophyta,Embryophyta,Embryophyta_unclassified,Embryophyta_unclassified,Embryophyta_unclassified,1
393,FS891_RNA,Picozoa,Picomonadida,Picomonadidae,Picomonadidae_fa,Picomonas,134
394,FS891_RNA,Planctomycetes,028H05-P-BN-P5,028H05-P-BN-P5_or,028H05-P-BN-P5_fa,028H05-P-BN-P5_ge,82
395,FS891_RNA,Planctomycetes,BD7-11,BD7-11_or,BD7-11_fa,BD7-11_ge,13
396,FS891_RNA,Planctomycetes,Brocadiae,Brocadiales,Scalinduaceae,Candidatus_Scalindua,3
397,FS891_RNA,Planctomycetes,OM190,OM190_or,OM190_fa,OM190_ge,983
398,FS891_RNA,Planctomycetes,Phycisphaerae,CCM11a,CCM11a_fa,CCM11a_ge,4
399,FS891_RNA,Planctomycetes,Phycisphaerae,mle1-8,mle1-8_fa,mle1-8_ge,1
400,FS891_RNA,Planctomycetes,Phycisphaerae,MSBL9,L21-RPul-D3,L21-RPul-D3_ge,29
401,FS891_RNA,Planctomycetes,Phycisphaerae,MSBL9,MSBL9_unclassified,MSBL9_unclassified,119
402,FS891_RNA,Planctomycetes,Phycisphaerae,MSBL9,SG8-4,SG8-4_ge,51
403,FS891_RNA,Planctomycetes,Phycisphaerae,MSBL9,SM23-30,SM23-30_ge,39
404,FS891_RNA,Planctomycetes,Phycisphaerae,Phycisphaerae_unclassified,Phycisphaerae_unclassified,Phycisphaerae_unclassified,28
405,FS891_RNA,Planctomycetes,Phycisphaerae,Phycisphaerales,Phycisphaeraceae,CL500-3,87
406,FS891_RNA,Planctomycetes,Phycisphaerae,Phycisphaerales,Phycisphaeraceae,FS140-16B-02_marine_group,164
407,FS891_RNA,Planctomycetes,Phycisphaerae,Phycisphaerales,Phycisphaeraceae,JL-ETNP-F27,618
408,FS891_RNA,Planctomycetes,Phycisphaerae,Phycisphaerales,Phycisphaeraceae,Phycisphaeraceae_unclassified,72
409,FS891_RNA,Planctomycetes,Phycisphaerae,Phycisphaerales,Phycisphaeraceae,Urania-1B-19_marine_sediment_group,26
410,FS891_RNA,Planctomycetes,Phycisphaerae,Pla1_lineage,Pla1_lineage_fa,Pla1_lineage_ge,21
411,FS891_RNA,Planctomycetes,Pla3_lineage,Pla3_lineage_or,Pla3_lineage_fa,Pla3_lineage_ge,2428
412,FS891_RNA,Planctomycetes,Pla4_lineage,Pla4_lineage_or,Pla4_lineage_fa,Pla4_lineage_ge,165
413,FS891_RNA,Planctomycetes,Planctomycetacia,Pirellulales,Pirellulaceae,Blastopirellula,46
414,FS891_RNA,Planctomycetes,Planctomycetacia,Pirellulales,Pirellulaceae,Bythopirellula,43
415,FS891_RNA,Planctomycetes,Planctomycetacia,Pirellulales,Pirellulaceae,Pir4_lineage,70
416,FS891_RNA,Planctomycetes,Planctomycetacia,Pirellulales,Pirellulaceae,Pirellulaceae_unclassified,891
417,FS891_RNA,Planctomycetes,Planctomycetacia,Pirellulales,Pirellulaceae,Rhodopirellula,646
418,FS891_RNA,Planctomycetes,Planctomycetacia,Pirellulales,Pirellulaceae,Rubripirellula,32
419,FS891_RNA,Planctomycetes,Planctomycetacia,Pirellulales,Pirellulaceae,uncultured,260
420,FS891_RNA,Planctomycetes,Planctomycetacia,Planctomycetacia_unclassified,Planctomycetacia_unclassified,Planctomycetacia_unclassified,130
421,FS891_RNA,Planctomycetes,Planctomycetacia,Planctomycetales,Gimesiaceae,uncultured,35
422,FS891_RNA,Planctomycetes,Planctomycetacia,Planctomycetales,Planctomycetales_unclassified,Planctomycetales_unclassified,74
423,FS891_RNA,Planctomycetes,Planctomycetacia,Planctomycetales,Rubinisphaeraceae,Rubinisphaeraceae_unclassified,6
424,FS891_RNA,Planctomycetes,Planctomycetacia,Planctomycetales,Rubinisphaeraceae,uncultured,25
425,FS891_RNA,Planctomycetes,Planctomycetacia,Planctomycetales,uncultured,uncultured_ge,29
426,FS891_RNA,Planctomycetes,Planctomycetes_unclassified,Planctomycetes_unclassified,Planctomycetes_unclassified,Planctomycetes_unclassified,838
427,FS891_RNA,Planctomycetes,vadinHA49,vadinHA49_or,vadinHA49_fa,vadinHA49_ge,1
428,FS891_RNA,Poribacteria,Poribacteria_cl,Poribacteria_or,Poribacteria_fa,Poribacteria_ge,611
429,FS891_RNA,Protalveolata,Protalveolata_unclassified,Protalveolata_unclassified,Protalveolata_unclassified,Protalveolata_unclassified,3
430,FS891_RNA,Protalveolata,Syndiniales,Syndiniales_or,Syndiniales_fa,Amoebophrya,40
431,FS891_RNA,Protalveolata,Syndiniales,Syndiniales_or,Syndiniales_fa,Hematodinium,1
432,FS891_RNA,Protalveolata,Syndiniales,Syndiniales_or,Syndiniales_fa,Syndiniales_fa_unclassified,2
433,FS891_RNA,Protalveolata,Syndiniales,Syndiniales_or,Syndiniales_Group_I,Syndiniales_Group_I_ge,97
434,FS891_RNA,Protalveolata,Syndiniales,Syndiniales_or,Syndiniales_Group_II,Syndiniales_Group_II_ge,70
435,FS891_RNA,Protalveolata,Syndiniales,Syndiniales_or,Syndiniales_Group_III,Syndiniales_Group_III_ge,754
436,FS891_RNA,Protalveolata,Syndiniales,Syndiniales_or,Syndiniales_or_unclassified,Syndiniales_or_unclassified,168
437,FS891_RNA,Proteobacteria,Alphaproteobacteria,Acetobacterales,Acetobacteraceae,Craurococcus,1
438,FS891_RNA,Proteobacteria,Alphaproteobacteria,Alphaproteobacteria_unclassified,Alphaproteobacteria_unclassified,Alphaproteobacteria_unclassified,672
439,FS891_RNA,Proteobacteria,Alphaproteobacteria,Caulobacterales,Hyphomonadaceae,Algimonas,1
440,FS891_RNA,Proteobacteria,Alphaproteobacteria,Caulobacterales,Hyphomonadaceae,Hyphomonadaceae_unclassified,1
441,FS891_RNA,Proteobacteria,Alphaproteobacteria,Caulobacterales,Hyphomonadaceae,Litorimonas,1
442,FS891_RNA,Proteobacteria,Alphaproteobacteria,Holosporales,Holosporaceae,Holosporaceae_unclassified,1
